student_id,exam_date,subject,marks
403,2020-05,Physics,60
404,2021-01,Maths,89
405,2020-10,English,94
406,2021-10,English,99
407,2022-07,Accounts,87
408,2021-04,Chemistry,74
409,2022-05,Maths,40
410,2022-02,Computers,50
411,2022-08,Maths,85
412,2020-07,English,52
413,2021-11,Accounts,84
414,2022-11,Physics,71
415,2021-01,Computers,69
416,2021-04,English,58
417,2022-09,Physics,66
418,2020-08,Chemistry,88
419,2022-11,Maths,96
420,2020-08,English,68
421,2020-07,Computers,93
422,2021-06,Accounts,53
423,2022-05,Computers,66
424,2021-05,Accounts,89
425,2022-01,English,44
426,2021-11,Computers,60
427,2020-12,Physics,80
428,2020-04,Physics,40
429,2022-12,Physics,96
430,2020-02,Accounts,63
431,2021-09,Chemistry,85
432,2020-10,Computers,57
433,2022-02,Computers,85
434,2022-05,Computers,71
435,2021-12,Maths,46
436,2022-11,Computers,86
437,2020-06,Accounts,48
438,2022-09,Computers,69
439,2021-04,Accounts,55
440,2021-04,Computers,45
441,2021-02,Computers,67
442,2021-10,Physics,99
443,2022-07,English,95
444,2021-08,Computers,96
445,2020-03,Maths,55
446,2022-11,Accounts,67
447,2021-02,English,83
448,2021-03,Computers,93
449,2022-07,Maths,45
450,2021-09,Maths,62
451,2020-01,English,41
452,2020-01,Physics,97
453,2022-03,Maths,82
454,2022-06,Physics,47
455,2021-11,English,88
456,2021-10,Chemistry,87
457,2020-12,Maths,46
458,2020-06,Computers,59
459,2020-02,English,84
460,2021-08,Physics,66
461,2020-11,Chemistry,50
462,2020-09,English,95
463,2020-12,Accounts,92
464,2021-07,Physics,93
465,2021-06,Physics,54
466,2020-07,English,97
467,2022-02,English,96
468,2020-08,Physics,53
469,2020-03,Chemistry,49
470,2022-12,Chemistry,70
471,2020-10,Chemistry,78
472,2020-11,Physics,88
473,2020-03,Chemistry,61
474,2020-01,Physics,60
475,2021-11,Computers,79
476,2022-10,Physics,41
477,2022-01,Computers,88
478,2022-02,Chemistry,49
479,2022-02,Accounts,85
480,2021-03,English,95
481,2020-01,Physics,69
482,2021-09,Maths,88
483,2021-05,Computers,90
484,2022-05,Computers,67
485,2022-10,English,49
486,2022-07,Chemistry,48
487,2021-06,Chemistry,94
488,2021-06,Chemistry,64
489,2020-01,English,85
490,2022-07,Chemistry,47
491,2021-02,Maths,83
492,2022-06,Accounts,54
493,2020-04,Accounts,43
494,2021-10,Physics,56
495,2022-09,Maths,77
496,2020-09,Physics,42
497,2021-08,English,40
498,2022-06,Chemistry,52
499,2020-01,English,98
500,2022-08,Accounts,80
1,2020-03,Chemistry,92
2,2020-09,Chemistry,84
3,2022-02,Computers,84
4,2020-01,Chemistry,67
5,2021-05,Physics,73
6,2020-03,Computers,47
7,2021-03,Computers,66
8,2020-04,Maths,90
9,2021-08,Chemistry,93
10,2020-08,Accounts,95
11,2020-08,Chemistry,88
12,2022-10,Computers,64
13,2021-11,Maths,85
14,2021-10,Maths,67
15,2020-04,Computers,80
16,2022-02,English,76
17,2022-10,Maths,66
18,2022-11,Accounts,88
19,2021-12,Physics,66
20,2020-08,Chemistry,49
21,2021-08,Accounts,98
22,2021-02,Maths,52
23,2022-12,Accounts,41
24,2021-05,English,44
25,2020-06,Maths,57
26,2022-03,Maths,66
27,2021-08,Chemistry,93
28,2020-03,Accounts,69
29,2020-06,Chemistry,73
30,2022-07,Chemistry,42
31,2022-08,English,96
32,2021-01,Accounts,69
33,2022-05,Maths,47
34,2021-04,English,80
35,2022-02,Computers,70
36,2022-05,Accounts,49
37,2021-05,Maths,69
38,2022-12,Chemistry,87
39,2020-11,Physics,47
40,2020-12,Computers,60
41,2022-09,Accounts,91
42,2021-02,Chemistry,66
43,2022-07,Physics,95
44,2021-01,Physics,53
45,2022-03,Maths,97
46,2020-11,Physics,46
47,2022-11,Physics,42
48,2022-06,Chemistry,83
49,2020-04,Accounts,71
50,2022-06,Accounts,83
51,2022-01,Maths,47
52,2022-03,Physics,81
53,2022-12,Accounts,80
54,2022-11,Chemistry,86
55,2021-09,English,83
56,2021-10,Physics,75
57,2022-03,Maths,84
58,2021-02,Physics,67
59,2020-10,Maths,90
60,2021-09,Chemistry,96
61,2021-08,Chemistry,44
62,2021-01,Maths,41
63,2022-03,Maths,91
64,2020-03,English,53
65,2020-09,English,60
66,2021-08,Physics,78
67,2022-07,English,83
68,2022-09,Maths,40
69,2022-10,Physics,65
70,2021-04,Chemistry,94
71,2022-07,Maths,68
72,2021-07,Computers,93
73,2022-04,Accounts,81
74,2021-04,English,81
75,2021-12,Accounts,41
76,2021-08,Accounts,44
77,2021-11,Physics,98
78,2020-12,Physics,40
79,2021-07,Maths,94
80,2020-03,Maths,80
81,2022-05,Accounts,82
82,2022-06,English,45
83,2022-03,Accounts,88
84,2022-03,English,97
85,2021-07,Physics,56
86,2021-10,Maths,46
87,2022-05,English,80
88,2021-08,Chemistry,45
89,2022-12,Computers,94
90,2022-02,Chemistry,68
91,2021-01,Computers,69
92,2022-01,Physics,46
93,2022-11,Accounts,47
94,2020-11,Maths,72
95,2020-12,English,75
96,2021-04,Physics,66
97,2020-06,Chemistry,79
98,2022-11,Accounts,88
99,2022-11,Computers,64
100,2020-11,Physics,66
101,2022-04,Physics,67
102,2020-11,Accounts,49
103,2020-01,Accounts,52
104,2022-03,Physics,78
105,2021-12,English,49
106,2020-12,Computers,91
107,2020-03,Computers,84
108,2020-02,English,61
109,2022-08,Physics,61
110,2022-08,Accounts,51
111,2021-06,English,82
112,2021-04,Maths,98
113,2020-02,English,61
114,2020-03,Maths,92
115,2022-07,Accounts,96
116,2021-10,English,83
117,2022-10,Computers,66
118,2022-02,Maths,40
119,2021-07,Maths,88
120,2020-03,Chemistry,69
121,2021-05,Physics,44
122,2021-04,Computers,58
123,2021-03,Accounts,73
124,2020-01,Computers,83
125,2020-08,Maths,42
126,2021-01,Chemistry,66
127,2021-11,Computers,78
128,2021-04,Physics,57
129,2022-04,Computers,88
130,2022-05,Maths,73
131,2021-05,Physics,57
132,2021-05,English,97
133,2020-05,Physics,88
134,2020-07,Chemistry,41
135,2020-01,Chemistry,48
136,2022-06,Chemistry,75
137,2020-10,Computers,98
138,2020-01,Physics,85
139,2020-12,Physics,98
140,2021-07,Maths,63
141,2022-04,Computers,69
142,2021-06,English,57
143,2022-09,Maths,89
144,2020-04,English,88
145,2021-11,Physics,49
146,2020-02,Accounts,83
147,2022-05,Accounts,59
148,2021-10,Chemistry,40
149,2021-02,Computers,75
150,2021-04,Maths,66
151,2021-07,English,52
152,2020-02,Maths,85
153,2022-04,Chemistry,92
154,2021-12,Maths,47
155,2021-12,Accounts,84
156,2021-09,Accounts,92
157,2020-02,Maths,65
158,2020-11,English,72
159,2022-05,Computers,96
160,2021-03,English,49
161,2022-09,Computers,45
162,2022-11,Computers,49
163,2020-12,Physics,40
164,2021-12,Computers,89
165,2020-01,Accounts,76
166,2020-12,English,54
167,2020-11,Chemistry,47
168,2022-01,Chemistry,74
169,2020-01,Accounts,44
170,2020-10,Accounts,60
171,2020-06,Maths,63
172,2020-03,Accounts,99
173,2021-06,English,52
174,2020-05,Maths,50
175,2022-07,Maths,62
176,2022-05,Maths,53
177,2022-05,Accounts,95
178,2020-08,Accounts,80
179,2020-06,Computers,57
180,2021-05,English,97
181,2021-11,Chemistry,58
182,2021-06,Maths,82
183,2022-06,Maths,88
184,2022-07,Computers,70
185,2020-07,Physics,64
186,2022-03,Physics,87
187,2022-09,Chemistry,60
188,2022-12,Physics,78
189,2020-10,Maths,86
190,2021-05,Chemistry,75
191,2021-08,Accounts,74
192,2022-08,Physics,85
193,2022-02,Computers,73
194,2021-08,Computers,42
195,2022-07,Chemistry,77
196,2020-01,Computers,71
197,2021-11,Physics,90
198,2022-07,Physics,56
199,2020-09,English,71
200,2022-03,Physics,75
201,2022-10,Physics,65
202,2021-11,English,60
203,2021-12,Maths,65
204,2022-12,Physics,66
205,2022-01,Maths,75
206,2021-06,Maths,62
207,2021-11,Computers,80
208,2020-08,English,43
209,2022-03,Chemistry,81
210,2022-06,English,66
211,2022-11,Maths,82
212,2021-09,Accounts,77
213,2021-12,Maths,82
214,2020-09,Accounts,92
215,2021-03,Maths,43
216,2021-04,English,41
217,2022-03,Maths,74
218,2020-09,Accounts,78
219,2022-07,Physics,99
220,2021-11,Computers,55
221,2020-02,Maths,86
222,2021-07,Physics,98
223,2021-12,Accounts,62
224,2020-06,Chemistry,92
225,2021-07,Computers,52
226,2022-01,English,85
227,2020-08,Chemistry,63
228,2020-02,Computers,72
229,2022-05,Maths,90
230,2022-09,Maths,88
231,2021-09,Maths,46
232,2021-10,Chemistry,91
233,2020-10,English,61
234,2022-11,Physics,73
235,2022-03,Accounts,72
236,2022-06,Accounts,82
237,2022-12,English,43
238,2021-04,English,85
239,2022-05,Accounts,57
240,2022-10,Accounts,73
241,2020-12,Chemistry,83
242,2021-12,Chemistry,75
243,2020-01,Computers,83
244,2021-06,Accounts,65
245,2022-09,Chemistry,99
246,2020-03,Physics,47
247,2022-01,Computers,60
248,2022-03,Computers,58
249,2022-12,Accounts,69
250,2022-03,Maths,67
251,2021-03,English,78
252,2022-08,Physics,71
253,2021-02,Computers,62
254,2022-05,Computers,58
255,2021-07,English,75
256,2021-05,English,78
257,2020-07,Computers,65
258,2022-03,Accounts,59
259,2021-07,Computers,81
260,2020-01,Chemistry,73
261,2022-10,English,64
262,2020-02,Computers,69
263,2020-10,Chemistry,69
264,2021-09,Accounts,89
265,2021-09,Maths,62
266,2021-06,English,78
267,2020-11,Maths,75
268,2022-09,Chemistry,67
269,2020-03,English,41
270,2020-01,Maths,62
271,2022-01,Maths,40
272,2022-08,Maths,51
273,2020-02,Chemistry,72
274,2022-12,Computers,52
275,2020-08,Accounts,50
276,2022-01,Chemistry,56
277,2022-06,Accounts,61
278,2022-09,Physics,51
279,2021-11,Computers,79
280,2022-11,English,64
281,2022-06,Chemistry,41
282,2022-03,Chemistry,50
283,2022-08,Maths,82
284,2020-06,Chemistry,41
285,2021-02,Accounts,53
286,2020-02,Accounts,91
287,2021-09,Maths,68
288,2021-01,Maths,45
289,2022-11,Computers,98
290,2021-06,Physics,56
291,2022-01,Physics,79
292,2022-01,English,45
293,2020-02,Physics,62
294,2022-12,Accounts,44
295,2022-09,Chemistry,60
296,2022-11,Computers,95
297,2020-02,English,76
298,2022-09,Accounts,81
299,2020-04,Physics,49
300,2020-03,Accounts,50
301,2022-01,Computers,51
302,2021-09,English,75
303,2022-07,Computers,80
304,2020-01,Computers,94
305,2021-06,Chemistry,71
306,2021-04,Physics,92
307,2022-05,Computers,61
308,2022-02,Accounts,97
309,2022-08,English,69
310,2022-01,English,58
311,2021-06,English,79
312,2021-03,Computers,81
313,2021-01,Computers,83
314,2022-07,English,50
315,2020-12,English,62
316,2021-04,Computers,59
317,2022-01,Physics,88
318,2022-08,Maths,48
319,2020-09,Accounts,62
320,2022-08,Chemistry,51
321,2020-11,Maths,91
322,2021-03,Chemistry,50
323,2021-10,Chemistry,70
324,2020-05,Accounts,65
325,2020-07,Maths,93
326,2021-09,Chemistry,81
327,2020-07,Accounts,68
328,2020-06,Maths,47
329,2020-05,English,67
330,2020-02,Chemistry,80
331,2021-02,Accounts,44
332,2020-12,Physics,47
333,2021-11,Computers,59
334,2022-07,English,92
335,2020-05,English,52
336,2022-10,Physics,49
337,2021-01,Maths,61
338,2022-03,Maths,97
339,2021-09,Physics,57
340,2020-08,Computers,81
341,2022-09,English,46
342,2022-03,Physics,84
343,2021-02,Physics,81
344,2020-05,Physics,86
345,2021-11,Physics,74
346,2021-05,Computers,47
347,2020-06,Maths,88
348,2021-01,Maths,76
349,2021-01,English,52
350,2020-08,English,95
351,2021-02,Accounts,61
352,2021-12,English,86
353,2022-11,Computers,81
354,2022-05,English,61
355,2020-11,Physics,70
356,2020-11,Computers,69
357,2022-04,Accounts,61
358,2020-12,Accounts,74
359,2020-03,Accounts,94
360,2022-10,Physics,80
361,2022-12,English,61
362,2021-12,Accounts,90
363,2022-01,Computers,70
364,2021-02,Maths,46
365,2022-11,Accounts,94
366,2022-10,Physics,48
367,2022-08,Accounts,90
368,2020-01,Chemistry,68
369,2021-08,Chemistry,80
370,2020-02,Physics,65
371,2020-12,Maths,51
372,2021-05,Chemistry,96
373,2021-10,Maths,98
374,2021-06,Physics,49
375,2022-02,Maths,53
376,2020-05,Chemistry,43
377,2021-10,Accounts,60
378,2022-03,Chemistry,47
379,2021-01,Computers,61
380,2022-10,Chemistry,40
381,2020-11,English,51
382,2020-04,Accounts,67
383,2020-03,Accounts,63
384,2022-06,Accounts,96
385,2022-11,Computers,71
386,2021-01,Chemistry,62
387,2020-09,Physics,55
388,2021-04,Accounts,64
389,2022-03,English,43
390,2021-09,Accounts,62
391,2020-09,English,97
392,2020-07,Maths,80
393,2022-06,Accounts,74
394,2022-02,English,56
395,2021-12,Maths,99
396,2022-12,Maths,64
397,2021-12,Computers,48
398,2022-02,English,54
399,2020-10,Accounts,85
400,2022-10,Maths,89
401,2021-10,Maths,53
402,2020-02,Maths,62
403,2022-12,Physics,93
404,2021-06,Accounts,94
405,2021-05,Physics,55
406,2021-09,Computers,88
407,2020-04,Maths,78
408,2022-01,Accounts,62
409,2022-08,Physics,97
410,2020-03,Accounts,72
411,2020-06,Accounts,68
412,2020-05,Accounts,48
413,2020-03,Accounts,98
414,2022-07,Accounts,87
415,2020-09,Maths,60
416,2022-03,Physics,85
417,2020-05,Chemistry,91
418,2020-02,English,50
419,2020-06,Physics,97
420,2020-09,Accounts,62
421,2022-07,English,60
422,2020-06,Maths,85
423,2022-08,Computers,89
424,2021-11,Maths,49
425,2020-06,Maths,72
426,2020-05,Computers,60
427,2022-12,Physics,75
428,2021-06,Physics,52
429,2020-04,Physics,95
430,2021-09,Physics,79
431,2020-07,Computers,42
432,2022-01,Computers,99
433,2020-06,English,68
434,2021-04,Maths,93
435,2021-10,English,48
436,2021-08,Maths,88
437,2020-08,Accounts,48
438,2021-06,Maths,41
439,2022-07,English,61
440,2021-01,Accounts,74
441,2021-07,Maths,93
442,2021-02,English,86
443,2022-02,Physics,65
444,2022-03,Physics,77
445,2022-07,English,85
446,2022-05,Computers,78
447,2020-05,Chemistry,83
448,2021-07,Chemistry,69
449,2022-06,Computers,45
450,2022-01,Physics,59
451,2022-04,Computers,90
452,2022-05,English,96
453,2022-08,Maths,91
454,2022-06,English,57
455,2021-06,English,72
456,2021-05,Computers,43
457,2022-12,English,54
458,2021-08,Accounts,76
459,2022-06,Maths,90
460,2022-04,Maths,67
461,2022-10,Accounts,94
462,2020-06,Accounts,44
463,2022-06,Accounts,90
464,2020-04,Computers,76
465,2021-02,Computers,48
466,2021-03,English,43
467,2022-06,Physics,47
468,2022-04,English,90
469,2020-03,Accounts,41
470,2022-08,English,92
471,2020-01,English,46
472,2022-02,English,54
473,2022-09,Chemistry,88
474,2020-05,Maths,80
475,2021-07,Maths,86
476,2021-02,Accounts,59
477,2021-12,Accounts,59
478,2020-03,Accounts,42
479,2021-03,Maths,42
480,2022-08,Computers,80
481,2021-10,Chemistry,73
482,2020-03,Physics,87
483,2022-01,Physics,62
484,2020-05,Physics,55
485,2022-01,Accounts,87
486,2020-03,Physics,49
487,2021-09,Chemistry,99
488,2022-06,English,69
489,2022-12,Chemistry,78
490,2020-01,Chemistry,66
491,2021-12,Chemistry,80
492,2021-11,Chemistry,72
493,2020-07,Physics,52
494,2021-03,Accounts,46
495,2021-01,Maths,59
496,2020-03,Accounts,44
497,2021-06,Computers,53
498,2020-09,Accounts,80
499,2020-04,Physics,88
500,2020-12,Chemistry,75
1,2022-02,Computers,60
2,2020-05,Maths,87
3,2021-03,Physics,52
4,2021-09,Physics,85
5,2020-06,Computers,70
6,2021-10,Computers,67
7,2020-04,Maths,71
8,2022-05,Physics,63
9,2021-01,Computers,42
10,2021-03,Physics,68
11,2020-02,Chemistry,89
12,2022-12,Chemistry,60
13,2021-02,Maths,70
14,2022-11,Computers,41
15,2021-01,English,72
16,2020-09,Physics,77
17,2022-11,Maths,67
18,2021-01,English,72
19,2021-11,Chemistry,46
20,2022-07,Computers,69
21,2020-04,Accounts,74
22,2022-09,English,82
23,2020-10,Physics,45
24,2022-04,Chemistry,55
25,2021-06,Accounts,51
26,2021-03,Physics,93
27,2022-02,Maths,53
28,2020-07,Computers,90
29,2021-10,Maths,77
30,2021-10,Physics,96
31,2020-11,Computers,62
32,2022-09,Maths,83
33,2020-10,Accounts,51
34,2022-05,English,45
35,2020-08,Accounts,68
36,2022-03,Computers,91
37,2020-10,Computers,62
38,2022-05,Physics,52
39,2021-12,Maths,62
40,2020-07,Computers,90
41,2020-05,Physics,76
42,2021-04,Chemistry,98
43,2021-11,Maths,65
44,2021-07,Physics,94
45,2020-03,English,60
46,2022-05,Chemistry,96
47,2021-01,Physics,50
48,2021-06,Chemistry,96
49,2022-04,Physics,90
50,2021-08,Chemistry,48
51,2021-01,Computers,84
52,2022-11,Accounts,78
53,2020-10,Accounts,79
54,2020-06,English,93
55,2022-04,Maths,44
56,2021-01,Accounts,54
57,2020-03,Physics,89
58,2021-02,Chemistry,59
59,2020-04,Maths,98
60,2020-07,English,88
61,2022-10,Chemistry,63
62,2022-08,English,77
63,2022-01,English,66
64,2021-03,Maths,99
65,2021-01,English,52
66,2020-06,English,66
67,2021-02,Chemistry,84
68,2021-12,Chemistry,79
69,2022-04,English,83
70,2021-01,Physics,91
71,2020-06,Chemistry,84
72,2022-04,Maths,98
73,2021-05,English,83
74,2022-11,Maths,74
75,2022-11,English,72
76,2020-03,English,80
77,2021-11,Physics,52
78,2020-07,Accounts,85
79,2021-12,English,91
80,2020-02,Maths,93
81,2021-11,English,60
82,2022-02,Physics,80
83,2020-04,Computers,47
84,2022-06,English,99
85,2020-11,Physics,80
86,2020-01,Physics,49
87,2020-12,Physics,68
88,2021-11,Maths,43
89,2021-12,Chemistry,71
90,2020-02,Computers,99
91,2020-09,Physics,62
92,2021-05,English,91
93,2022-12,Chemistry,87
94,2020-02,Maths,42
95,2021-03,Accounts,48
96,2022-04,Chemistry,79
97,2021-07,Computers,56
98,2021-10,Chemistry,56
99,2020-12,Accounts,77
100,2022-09,Accounts,91
101,2020-09,Physics,80
102,2022-03,Physics,69
103,2020-12,Maths,44
104,2020-05,Computers,65
105,2020-05,Maths,59
106,2021-02,Computers,66
107,2022-10,Accounts,53
108,2020-06,Maths,48
109,2020-11,Physics,44
110,2022-09,English,70
111,2022-01,English,96
112,2021-01,Computers,88
113,2020-03,Chemistry,82
114,2020-05,Physics,68
115,2020-06,Accounts,62
116,2022-07,Accounts,52
117,2020-03,Maths,77
118,2020-02,Accounts,76
119,2022-03,Chemistry,77
120,2020-07,Physics,97
121,2022-02,Computers,70
122,2020-04,Maths,89
123,2021-03,Maths,65
124,2020-10,Chemistry,70
125,2022-09,Accounts,50
126,2022-08,Accounts,58
127,2022-11,Chemistry,53
128,2020-05,Computers,40
129,2022-02,Maths,41
130,2022-10,Physics,46
131,2022-07,Maths,84
132,2022-11,Physics,75
133,2021-10,English,87
134,2020-12,Accounts,97
135,2021-10,Physics,42
136,2021-09,Maths,61
137,2020-06,Chemistry,75
138,2022-11,English,97
139,2021-06,Accounts,54
140,2020-05,Chemistry,63
141,2020-08,Maths,86
142,2022-06,Computers,95
143,2020-05,Chemistry,96
144,2021-06,Chemistry,63
145,2020-10,Chemistry,51
146,2020-02,Maths,40
147,2022-10,English,88
148,2022-06,Physics,79
149,2020-06,Computers,71
150,2022-12,Physics,42
151,2020-12,Physics,78
152,2021-03,Physics,64
153,2020-01,Accounts,97
154,2021-04,Maths,56
155,2020-03,Chemistry,57
156,2022-03,Physics,47
157,2020-02,Maths,89
158,2021-07,Physics,62
159,2021-12,Maths,46
160,2022-04,Maths,43
161,2022-12,Physics,40
162,2021-09,English,90
163,2021-07,Physics,51
164,2020-07,Physics,65
165,2020-09,Chemistry,91
166,2022-12,Accounts,99
167,2020-07,Accounts,52
168,2020-05,Maths,76
169,2020-06,Maths,87
170,2020-07,English,92
171,2022-09,Computers,46
172,2022-02,Computers,69
173,2022-09,Accounts,50
174,2022-04,Accounts,57
175,2020-05,Physics,99
176,2022-06,Accounts,51
177,2021-06,Maths,48
178,2020-08,Chemistry,41
179,2021-04,Physics,53
180,2022-04,Physics,46
181,2021-04,Maths,98
182,2022-11,Accounts,82
183,2022-03,Physics,63
184,2021-01,English,99
185,2020-12,Physics,97
186,2021-11,Maths,46
187,2021-01,Chemistry,84
188,2021-05,Physics,91
189,2020-08,Chemistry,79
190,2020-08,Computers,74
191,2022-12,Maths,81
192,2022-06,English,54
193,2020-11,Maths,45
194,2022-10,Maths,76
195,2020-10,Computers,47
196,2022-11,Physics,72
197,2020-04,English,44
198,2021-11,Computers,69
199,2022-01,English,95
200,2020-02,Physics,98
201,2021-02,Computers,70
202,2020-02,Physics,78
203,2020-07,Computers,72
204,2020-05,Maths,60
205,2022-05,Maths,82
206,2021-08,Physics,56
207,2020-01,Physics,56
208,2020-02,Chemistry,65
209,2020-03,English,64
210,2020-01,Physics,62
211,2021-11,Accounts,58
212,2020-11,Physics,91
213,2021-01,Physics,80
214,2022-11,Maths,54
215,2022-06,Computers,97
216,2022-01,Computers,56
217,2021-02,Maths,85
218,2021-11,Accounts,84
219,2020-08,Chemistry,56
220,2022-09,Chemistry,44
221,2022-04,English,81
222,2022-04,Chemistry,79
223,2020-08,English,52
224,2021-04,Accounts,60
225,2020-06,Computers,87
226,2020-11,English,89
227,2021-10,English,60
228,2021-02,Computers,83
229,2021-01,English,53
230,2022-10,Maths,45
231,2020-01,Accounts,47
232,2021-04,Computers,75
233,2022-04,Computers,95
234,2020-11,Maths,74
235,2022-07,Maths,95
236,2021-05,Physics,87
237,2020-12,Computers,46
238,2022-08,Maths,93
239,2020-04,Physics,88
240,2020-10,Chemistry,54
241,2022-06,Maths,55
242,2020-06,Maths,87
243,2021-12,English,83
244,2021-07,Physics,98
245,2021-06,Computers,45
246,2022-01,Accounts,48
247,2022-02,Chemistry,53
248,2020-06,Physics,45
249,2020-10,English,83
250,2021-04,Computers,47
251,2020-10,Chemistry,86
252,2021-11,Chemistry,51
253,2022-04,English,86
254,2020-06,Maths,87
255,2021-07,Physics,90
256,2021-08,Computers,45
257,2021-01,Chemistry,77
258,2020-02,Maths,68
259,2021-12,Maths,54
260,2022-11,Physics,95
261,2021-08,Maths,80
262,2022-05,English,64
263,2022-03,English,50
264,2021-11,Chemistry,81
265,2020-01,Computers,66
266,2020-09,Chemistry,57
267,2020-01,English,59
268,2021-03,Accounts,40
269,2022-07,Computers,61
270,2021-10,Physics,68
271,2022-07,Maths,60
272,2021-06,Maths,52
273,2021-11,Accounts,96
274,2021-02,Computers,54
275,2022-01,English,66
276,2021-05,Accounts,58
277,2020-10,Physics,66
278,2022-09,Physics,93
279,2022-05,Physics,54
280,2020-01,Accounts,73
281,2020-03,Accounts,95
